1874,2356.5867,112.766,102.237,111.228
1875,2357.5508,112.772,102.245,111.235
1876,2358.5151,112.777,102.253,111.241
1877,2359.4792,112.783,102.261,111.248
1878,2360.4436,112.788,102.269,111.254
1879,2361.4077,112.794,102.277,111.26
1880,2362.3721,112.799,102.285,111.267
1881,2363.3362,112.805,102.293,111.273
1882,2364.3005,112.81,102.301,111.28
1883,2365.2646,112.816,102.309,111.286
1884,2366.229,112.821,102.316,111.293
1885,2367.1931,112.827,102.324,111.299
1886,2368.1575,112.832,102.332,111.305
1887,2369.1216,112.838,102.34,111.312
1888,2370.0859,112.843,102.348,111.318
1889,2371.05,112.849,102.356,111.325
1890,2372.0144,112.854,102.364,111.331
1891,2372.9785,112.859,102.372,111.337
1892,2373.9429,112.865,102.38,111.344
1893,2374.907,112.87,102.388,111.35
1894,2375.8713,112.876,102.396,111.357
1895,2376.8354,112.881,102.404,111.363
1896,2377.7998,112.887,102.412,111.369
1897,2378.7639,112.892,102.42,111.376
1898,2379.7283,112.898,102.428,111.382
1899,2380.6924,112.903,102.436,111.389
1900,2381.6567,112.909,102.444,111.395
1901,2382.6208,112.914,102.452,111.401
1902,2383.5852,112.92,102.46,111.408
1903,2384.5493,112.925,102.468,111.414
1904,2385.5137,112.931,102.476,111.421
1905,2386.4778,112.936,102.484,111.427
1906,2387.4421,112.942,102.492,111.433
1907,2388.4063,112.947,102.499,111.44
1908,2389.3706,112.952,102.507,111.446
1909,2390.3347,112.958,102.515,111.453
1910,2391.2991,112.963,102.523,111.459
1911,2392.2632,112.969,102.531,111.465
1912,2393.2275,112.974,102.539,111.472
1913,2394.1917,112.98,102.547,111.478
1914,2395.156,112.985,102.555,111.485
1915,2396.1201,112.991,102.563,111.491
1916,2397.0845,112.996,102.571,111.498
1917,2398.0486,113.002,102.579,111.504
1918,2399.0129,113.007,102.587,111.51
1919,2399.9771,113.013,102.595,111.517
1920,2400.9414,113.018,102.603,111.523
1921,2401.9055,113.024,102.611,111.53
1922,2402.8699,113.029,102.619,111.536
1923,2403.834,113.035,102.627,111.542
1924,2404.7983,113.04,102.635,111.549
1925,2405.7625,113.045,102.643,111.555
1926,2406.7268,113.051,102.651,111.562
1927,2407.6909,113.056,102.659,111.568
1928,2408.6553,113.062,102.667,111.574
1929,2409.6194,113.067,102.674,111.581
1930,2410.5837,113.073,102.682,111.587
1931,2411.5479,113.078,102.69,111.594
1932,2412.5122,113.084,102.698,111.6
1933,2413.4763,113.089,102.706,111.606
1934,2414.4407,113.095,102.714,111.613
1935,2415.4048,113.1,102.722,111.619
1936,2416.3691,113.106,102.73,111.626
1937,2417.3333,113.111,102.738,111.632
1938,2418.2976,113.117,102.746,111.638
1939,2419.2617,113.122,102.754,111.645
1940,2420.2261,113.128,102.762,111.651
1941,2421.1902,113.133,102.77,111.658
1942,2422.1545,113.138,102.778,111.664
1943,2423.1187,113.144,102.786,111.67
1944,2424.083,113.149,102.794,111.677
1945,2425.0471,113.155,102.802,111.683
1946,2426.0115,113.16,102.81,111.69
1947,2426.9756,113.166,102.818,111.696
1948,2427.9399,113.171,102.826,111.703
1949,2428.9041,113.177,102.834,111.709
1950,2429.8684,113.186,102.843,111.713
1951,2430.8325,113.192,102.85,111.717
1952,2431.7969,113.197,102.855,111.723
1953,2432.761,113.201,102.859,111.73
1954,2433.7253,113.204,102.862,111.739
1955,2434.6895,113.209,102.866,111.749
1956,2435.6538,113.214,102.869,111.757
1957,2436.6179,113.221,102.874,111.764
1958,2437.5823,113.229,102.88,111.769
1959,2438.5464,113.238,102.885,111.771
1960,2439.5107,113.245,102.889,111.771
1961,2440.4749,113.25,102.892,111.77
1962,2441.4392,113.253,102.894,111.767
1963,2442.4033,113.256,102.898,111.766
1964,2443.3677,113.263,102.905,111.766
1965,2444.3318,113.275,102.917,111.766
1966,2445.2961,113.292,102.933,111.766
1967,2446.2603,113.311,102.949,111.764
1968,2447.2246,113.326,102.961,111.76
1969,2448.1887,113.334,102.967,111.755
1970,2449.1531,113.333,102.967,111.75
1971,2450.1172,113.327,102.964,111.748
1972,2451.0815,113.319,102.96,111.749
1973,2452.0457,113.314,102.96,111.752
1974,2453.01,113.314,102.964,111.756
1975,2453.9741,113.318,102.972,111.758
1976,2454.9385,113.328,102.984,111.761
1977,2455.9026,113.34,102.997,111.764
1978,2456.8669,113.355,103.013,111.771
1979,2457.8311,113.371,103.029,111.781
1980,2458.7954,113.388,103.044,111.793
1981,2459.7595,113.401,103.058,111.806
1982,2460.7239,113.41,103.068,111.819
1983,2461.688,113.414,103.074,111.832
1984,2462.6523,113.415,103.076,111.843
1985,2463.6165,113.415,103.077,111.856
1986,2464.5808,113.416,103.078,111.87
1987,2465.5449,113.419,103.082,111.884
1988,2466.5093,113.425,103.087,111.897
1989,2467.4734,113.432,103.094,111.907
1990,2468.4377,113.44,103.101,111.913
1991,2469.4019,113.447,103.109,111.916
1992,2470.3662,113.453,103.116,111.916
1993,2471.3303,113.459,103.123,111.915
1994,2472.2947,113.466,103.13,111.915
1995,2473.2588,113.472,103.135,111.915
1996,2474.2231,113.478,103.14,111.917
1997,2475.1873,113.484,103.144,111.921
1998,2476.1516,113.488,103.147,111.927
1999,2477.1157,113.491,103.148,111.936
2000,2478.0801,113.492,103.149,111.946
2001,2479.0442,113.491,103.149,111.957
2002,2480.0085,113.489,103.149,111.968
2003,2480.9727,113.485,103.147,111.976
2004,2481.937,113.481,103.144,111.979
2005,2482.9011,113.476,103.142,111.977
2006,2483.8655,113.474,103.141,111.969
2007,2484.8296,113.474,103.142,111.958
2008,2485.7939,113.478,103.146,111.944
2009,2486.7581,113.484,103.153,111.929
2010,2487.7224,113.491,103.16,111.916
2011,2488.6865,113.499,103.168,111.905
2012,2489.6509,113.506,103.176,111.899
2013,2490.615,113.514,103.183,111.899
2014,2491.5793,113.52,103.187,111.907
2015,2492.5435,113.526,103.186,111.923
2016,2493.5078,113.531,103.18,111.948
2017,2494.4719,113.537,103.169,111.978
2018,2495.4363,113.549,103.161,112.014
2019,2496.4004,113.569,103.162,112.052
2020,2497.3647,113.6,103.175,112.091
2021,2498.3289,113.638,103.201,112.13
2022,2499.2932,113.679,103.233,112.166
2023,2500.2573,113.715,103.264,112.197
2024,2501.2217,113.74,103.287,112.222
2025,2502.1858,113.755,103.298,112.24
2026,2503.1501,113.76,103.299,112.252
2027,2504.1143,113.759,103.295,112.26
2028,2505.0786,113.757,103.29,112.265
2029,2506.0427,113.755,103.286,112.269
2030,2507.0071,113.754,103.285,112.275
2031,2507.9712,113.753,103.284,112.284
2032,2508.9355,113.754,103.284,112.294
2033,2509.8997,113.754,103.285,112.306
2034,2510.864,113.756,103.286,112.32
2035,2511.8281,113.757,103.288,112.333
2036,2512.7925,113.758,103.29,112.344
2037,2513.7566,113.759,103.291,112.353
2038,2514.7209,113.76,103.291,112.359
2039,2515.6851,113.761,103.294,112.36
2040,2516.6494,113.764,103.302,112.357
2041,2517.6135,113.768,103.314,112.349
2042,2518.5779,113.77,103.328,112.337
2043,2519.542,113.765,103.34,112.32
2044,2520.5063,113.749,103.342,112.298
2045,2521.4705,113.721,103.331,112.272
2046,2522.4348,113.685,103.308,112.243
2047,2523.3989,113.646,103.279,112.214
2048,2524.3633,113.613,103.253,112.188
2049,2525.3274,113.592,103.239,112.167
2050,2526.2917,113.584,103.238,112.153
2051,2527.2559,113.589,103.249,112.145
2052,2528.2202,113.601,103.266,112.142
2053,2529.1843,113.616,103.284,112.142
2054,2530.1487,113.629,103.3,112.145
2055,2531.1128,113.64,103.313,112.15
2056,2532.0771,113.646,103.321,112.156
2057,2533.0413,113.649,103.326,112.162
2058,2534.0056,113.648,103.328,112.168
2059,2534.9697,113.646,103.329,112.174
2060,2535.9341,113.643,103.329,112.18
2061,2536.8982,113.641,103.331,112.186
2062,2537.8625,113.64,103.334,112.193
2063,2538.8267,113.64,103.339,112.2
2064,2539.791,113.642,103.346,112.205
2065,2540.7551,113.646,103.354,112.209
2066,2541.7195,113.65,103.365,112.212
2067,2542.6836,113.655,103.375,112.213
2068,2543.6479,113.661,103.386,112.214
2069,2544.6121,113.667,103.395,112.217
2070,2545.5764,113.672,103.404,112.221
2071,2546.5405,113.677,103.41,112.226
2072,2547.5049,113.68,103.416,112.231
2073,2548.469,113.682,103.42,112.237
2074,2549.4333,113.681,103.422,112.242
2075,2550.3975,113.679,103.423,112.246
2076,2551.3618,113.674,103.422,112.25
2077,2552.3259,113.667,103.421,112.252
2078,2553.2903,113.661,103.421,112.255
2079,2554.2544,113.657,103.422,112.258
2080,2555.2188,113.654,103.425,112.262
2081,2556.1829,113.655,103.43,112.266
2082,2557.1472,113.657,103.436,112.271
2083,2558.1113,113.661,103.442,112.276
2084,2559.0757,113.664,103.447,112.28
2085,2560.0398,113.665,103.45,112.282
2086,2561.0042,113.665,103.451,112.283
2087,2561.9683,113.663,103.45,112.283
2088,2562.9326,113.659,103.448,112.282
2089,2563.8967,113.653,103.444,112.28
2090,2564.8611,113.642,103.44,112.275
2091,2565.8252,113.627,103.436,112.269
2092,2566.7896,113.605,103.431,112.263
2093,2567.7537,113.579,103.428,112.262
2094,2568.718,113.551,103.426,112.269
2095,2569.6821,113.526,103.426,112.284
2096,2570.6465,113.506,103.426,112.303
2097,2571.6106,113.492,103.427,112.323
2098,2572.575,113.486,103.427,112.339
2099,2573.5391,113.484,103.426,112.347
2100,2574.5034,113.484,103.425,112.349
2101,2575.4675,113.483,103.423,112.348
2102,2576.4319,113.481,103.421,112.345
2103,2577.396,113.478,103.419,112.342
2104,2578.3604,113.475,103.417,112.339
2105,2579.3245,113.473,103.417,112.338
2106,2580.2888,113.473,103.418,112.337
2107,2581.2529,113.474,103.421,112.338
2108,2582.2173,113.477,103.424,112.341
2109,2583.1814,113.479,103.427,112.344
2110,2584.1458,113.478,103.429,112.345
2111,2585.1099,113.476,103.428,112.343
2112,2586.0742,113.471,103.425,112.338
2113,2587.0383,113.465,103.423,112.33
2114,2588.0027,113.462,103.421,112.322
2115,2588.9668,113.463,103.422,112.317
2116,2589.9312,113.472,103.425,112.316
2117,2590.8953,113.489,103.43,112.316
2118,2591.8596,113.511,103.435,112.314
2119,2592.8237,113.537,103.44,112.307
2120,2593.7881,113.56,103.444,112.294
2121,2594.7522,113.578,103.447,112.28
2122,2595.7166,113.59,103.45,112.268
2123,2596.6807,113.598,103.454,112.262
2124,2597.645,113.602,103.459,112.263
2125,2598.6091,113.608,103.465,112.266
2126,2599.5735,113.615,103.471,112.269
2127,2600.5376,113.624,103.476,112.27
2128,2601.502,113.634,103.481,112.268
2129,2602.4661,113.643,103.485,112.266
2130,2603.4304,113.65,103.489,112.266
2131,2604.3945,113.653,103.491,112.268
2132,2605.3589,113.653,103.492,112.272
2133,2606.323,113.651,103.493,112.276
2134,2607.2874,113.649,103.495,112.28
2135,2608.2515,113.647,103.498,112.286
2136,2609.2158,113.649,103.503,112.294
2137,2610.1799,113.653,103.51,112.306
2138,2611.1443,113.658,103.517,112.321
2139,2612.1084,113.664,103.524,112.336
2140,2613.0728,113.667,103.528,112.35
2141,2614.0369,113.669,103.53,112.36
2142,2615.0012,113.669,103.53,112.367
2143,2615.9653,113.668,103.53,112.37
2144,2616.9297,113.667,103.531,112.372
2145,2617.8938,113.668,103.532,112.373
2146,2618.8582,113.67,103.534,112.373
2147,2619.8223,113.672,103.537,112.373
2148,2620.7866,113.675,103.54,112.375
2149,2621.7507,113.677,103.543,112.379
2150,2622.7151,113.678,103.546,112.386
2151,2623.6792,113.677,103.547,112.395
2152,2624.6436,113.673,103.545,112.407
2153,2625.6077,113.667,103.542,112.418
2154,2626.572,113.659,103.538,112.426
2155,2627.5361,113.651,103.533,112.431
2156,2628.5005,113.645,103.528,112.434
2157,2629.4646,113.641,103.525,112.435
2158,2630.429,113.64,103.522,112.437
2159,2631.3931,113.64,103.521,112.441
2160,2632.3574,113.641,103.521,112.446
2161,2633.3215,113.642,103.52,112.452
2162,2634.2859,113.642,103.519,112.457
2163,2635.25,113.641,103.517,112.462
2164,2636.2144,113.641,103.516,112.467
2165,2637.1785,113.641,103.516,112.471
2166,2638.1428,113.642,103.517,112.476
2167,2639.1069,113.644,103.52,112.482
2168,2640.0713,113.646,103.523,112.487
2169,2641.0354,113.649,103.527,112.491
2170,2641.9998,113.652,103.531,112.496
2171,2642.9639,113.656,103.534,112.501
2172,2643.9282,113.661,103.536,112.507
2173,2644.8923,113.663,103.537,112.514
2174,2645.8567,113.664,103.537,112.521
2175,2646.8208,113.661,103.537,112.527
2176,2647.7852,113.657,103.538,112.532
2177,2648.7493,113.654,103.54,112.536
2178,2649.7136,113.651,103.544,112.539
2179,2650.6777,113.651,103.55,112.542
2180,2651.6421,113.653,103.556,112.546
2181,2652.6062,113.654,103.561,112.55
2182,2653.5706,113.653,103.565,112.553
2183,2654.5347,113.652,103.569,112.557
2184,2655.499,113.65,103.572,112.561
2185,2656.4631,113.648,103.576,112.565
2186,2657.4275,113.647,103.58,112.568
2187,2658.3916,113.646,103.585,112.572
2188,2659.356,113.644,103.588,112.576
2189,2660.3201,113.641,103.589,112.579
2190,2661.2844,113.635,103.588,112.583
2191,2662.2485,113.628,103.586,112.587
2192,2663.2129,113.621,103.582,112.591
2193,2664.177,113.612,103.577,112.593
2194,2665.1414,113.602,103.573,112.592
2195,2666.1055,113.591,103.569,112.589
2196,2667.0698,113.577,103.565,112.583
2197,2668.0339,113.563,103.561,112.575
2198,2668.9983,113.55,103.558,112.568
2199,2669.9624,113.538,103.556,112.561
2200,2670.9268,113.529,103.555,112.557
2201,2671.8909,113.523,103.555,112.555
2202,2672.8552,113.518,103.555,112.555
2203,2673.8193,113.512,103.553,112.555
2204,2674.7837,113.506,103.55,112.555
2205,2675.7478,113.498,103.546,112.553
2206,2676.7122,113.49,103.541,112.549
2207,2677.6763,113.483,103.536,112.543
2208,2678.6406,113.478,103.532,112.537
2209,2679.6047,113.476,103.529,112.531
