549.6131	121.106
550.5773	120.748
551.5416	120.249
552.5058	119.592
553.4700	118.797
554.4343	117.91
555.3985	116.984
556.3627	116.072
557.3270	115.215
558.2912	114.438
559.2554	113.747
560.2197	113.131
561.1839	112.565
562.1481	112.011
563.1124	111.503
564.0766	111.054
565.0408	110.627
566.0051	110.187
566.9693	109.725
567.9335	109.26
568.8978	108.821
569.8620	108.422
570.8262	108.061
571.7905	107.724
572.7547	107.406
573.7189	107.127
574.6832	106.927
575.6474	106.855
576.6116	106.94
577.5759	107.182
578.5401	107.549
579.5043	107.985
580.4686	108.425
581.4328	108.806
582.3970	109.084
583.3613	109.241
584.3255	109.289
585.2897	109.272
586.2540	109.257
587.2182	109.309
588.1824	109.469
589.1467	109.745
590.1109	110.115
591.0751	110.545
592.0394	111.006
593.0036	111.474
593.9678	111.921
594.9321	112.313
595.8963	112.606
596.8605	112.772
597.8248	112.809
598.7890	112.749
599.7532	112.642
600.7175	112.528
601.6817	112.422
602.6459	112.307
603.6102	112.149
604.5744	111.93
605.5386	111.665
606.5029	111.399
607.4671	111.188
608.4313	111.063
609.3956	111.015
610.3598	111.003
611.3240	110.982
612.2883	110.929
613.2525	110.852
614.2167	110.775
615.1810	110.711
616.1452	110.647
617.1094	110.547
618.0737	110.382
619.0379	110.148
620.0021	109.883
620.9664	109.64
621.9306	109.461
622.8948	109.354
623.8591	109.294
624.8233	109.248
625.7875	109.208
626.7518	109.195
627.7160	109.252
628.6802	109.413
629.6445	109.671
630.6087	109.976
631.5729	110.257
632.5372	110.45
633.5014	110.528
634.4656	110.501
635.4299	110.398
636.3941	110.252
637.3583	110.086
638.3226	109.908
639.2868	109.725
640.2510	109.549
641.2153	109.4
642.1795	109.299
643.1437	109.26
644.1080	109.282
645.0722	109.353
646.0364	109.449
647.0007	109.549
647.9649	109.631
648.9291	109.68
649.8934	109.691
650.8576	109.66
651.8218	109.589
652.7861	109.484
653.7503	109.35
654.7145	109.188
655.6788	108.989
656.6430	108.748
657.6072	108.488
658.5715	108.253
659.5357	108.071
660.4999	107.943
661.4642	107.851
662.4284	107.772
663.3926	107.684
664.3569	107.568
665.3211	107.418
666.2853	107.234
667.2496	107.027
668.2138	106.814
669.1780	106.609
670.1423	106.421
671.1065	106.25
672.0707	106.092
673.0350	105.94
673.9992	105.791
674.9634	105.647
675.9277	105.514
676.8919	105.397
677.8561	105.3
678.8204	105.233
679.7846	105.219
680.7488	105.278
681.7131	105.398
682.6773	105.534
683.6415	105.644
684.6058	105.704
685.5700	105.71
686.5342	105.676
687.4985	105.625
688.4627	105.585
689.4269	105.574
690.3912	105.596
691.3554	105.646
692.3196	105.714
693.2839	105.79
694.2481	105.87
695.2123	105.955
696.1766	106.049
697.1408	106.16
698.1050	106.29
699.0693	106.435
700.0335	106.575
700.9977	106.676
701.9620	106.695
702.9262	106.601
703.8904	106.386
704.8547	106.078
705.8189	105.733
706.7831	105.426
707.7474	105.22
708.7116	105.147
709.6758	105.199
710.6401	105.332
711.6043	105.494
712.5685	105.642
713.5328	105.752
714.4970	105.817
715.4612	105.844
716.4255	105.844
717.3897	105.824
718.3539	105.793
719.3182	105.753
720.2824	105.706
721.2466	105.646
722.2109	105.565
723.1751	105.455
724.1393	105.326
725.1036	105.205
726.0678	105.139
727.0320	105.175
727.9963	105.334
728.9605	105.598
729.9247	105.911
730.8890	106.196
731.8532	106.387
732.8174	106.456
733.7817	106.419
734.7459	106.314
735.7101	106.184
736.6744	106.054
737.6386	105.93
738.6028	105.814
739.5671	105.703
740.5313	105.6
741.4955	105.509
742.4598	105.435
743.4240	105.375
744.3882	105.329
745.3525	105.295
746.3167	105.273
747.2809	105.26
748.2452	105.253
749.2094	105.244
750.1736	105.227
751.1379	105.198
752.1021	105.159
753.0663	105.114
754.0306	105.068
754.9948	105.025
755.9590	104.983
756.9233	104.941
757.8875	104.903
758.8517	104.88
759.8160	104.882
760.7802	104.917
761.7444	104.982
762.7087	105.062
763.6729	105.136
764.6371	105.189
765.6014	105.219
766.5656	105.236
767.5298	105.255
768.4941	105.287
769.4583	105.334
770.4225	105.388
771.3868	105.438
772.3510	105.475
773.3152	105.493
774.2795	105.495
775.2437	105.482
776.2079	105.457
777.1722	105.424
778.1364	105.393
779.1006	105.373
780.0649	105.372
781.0291	105.389
781.9933	105.414
782.9576	105.429
783.9218	105.421
784.8860	105.385
785.8503	105.331
786.8145	105.277
787.7787	105.239
788.7430	105.228
789.7072	105.242
790.6714	105.272
791.6357	105.307
792.5999	105.337
793.5641	105.358
794.5284	105.367
795.4926	105.365
796.4568	105.356
797.4211	105.348
798.3853	105.349
799.3495	105.367
800.3138	105.404
801.2780	105.454
802.2422	105.507
803.2065	105.552
804.1707	105.581
805.1349	105.597
806.0992	105.607
807.0634	105.622
808.0276	105.649
808.9919	105.685
809.9561	105.724
810.9203	105.756
811.8846	105.775
812.8488	105.784
813.8130	105.79
814.7773	105.802
815.7415	105.826
816.7057	105.858
817.6700	105.893
818.6342	105.921
819.5984	105.939
820.5627	105.947
821.5269	105.949
822.4911	105.952
823.4554	105.96
824.4196	105.975
825.3839	105.996
826.3481	106.021
827.3123	106.047
828.2766	106.071
829.2408	106.093
830.2050	106.107
831.1693	106.112
832.1335	106.104
833.0977	106.084
834.0620	106.055
835.0262	106.023
835.9904	105.993
836.9547	105.969
