549.6131	92.8586
550.5773	92.6318
551.5416	92.4336
552.5058	92.2695
553.4700	92.1385
554.4343	92.028
555.3985	91.9119
556.3627	91.7598
557.3270	91.5506
558.2912	91.2848
559.2554	90.9848
560.2197	90.6846
561.1839	90.4152
562.1481	90.1932
563.1124	90.0602
564.0766	90.0058
565.0408	90.001
566.0051	90.0157
566.9693	90.0324
567.9335	90.0491
568.8978	90.0749
569.8620	90.1217
570.8262	90.1987
571.7905	90.3091
572.7547	90.4495
573.7189	90.6098
574.6832	90.7724
575.6474	90.914
576.6116	91.0115
577.5759	91.0512
578.5401	91.0389
579.5043	91.0027
580.4686	90.9853
581.4328	91.0266
582.3970	91.1468
583.3613	91.3389
584.3255	91.5741
585.2897	91.8157
586.2540	92.0343
587.2182	92.2181
588.1824	92.3739
589.1467	92.5197
590.1109	92.673
591.0751	92.8438
592.0394	93.0325
593.0036	93.2326
593.9678	93.4334
594.9321	93.6228
595.8963	93.7887
596.8605	93.9218
597.8248	94.0188
598.7890	94.0852
599.7532	94.1355
600.7175	94.1895
601.6817	94.2673
602.6459	94.3829
603.6102	94.5399
604.5744	94.7309
605.5386	94.9402
606.5029	95.1476
607.4671	95.3336
608.4313	95.4834
609.3956	95.5914
610.3598	95.663
611.3240	95.7136
612.2883	95.7622
613.2525	95.8235
614.2167	95.901
615.1810	95.9851
616.1452	96.0569
617.1094	96.097
618.0737	96.0945
619.0379	96.0526
620.0021	95.9876
620.9664	95.9229
621.9306	95.8798
622.8948	95.8692
623.8591	95.888
624.8233	95.9227
625.7875	95.9569
626.7518	95.9787
627.7160	95.9829
628.6802	95.9694
629.6445	95.9393
630.6087	95.8939
631.5729	95.8353
632.5372	95.7671
633.5014	95.6944
634.4656	95.6207
635.4299	95.5464
636.3941	95.4697
637.3583	95.391
638.3226	95.3169
639.2868	95.2602
640.2510	95.2348
641.2153	95.2475
642.1795	95.293
643.1437	95.3546
644.1080	95.4114
645.0722	95.4459
646.0364	95.4496
647.0007	95.4243
647.9649	95.3804
648.9291	95.3324
649.8934	95.2938
650.8576	95.2733
651.8218	95.2728
652.7861	95.2878
653.7503	95.3079
654.7145	95.317
655.6788	95.2949
656.6430	95.2306
657.6072	95.139
658.5715	95.0514
659.5357	94.9904
660.4999	94.9605
661.4642	94.9532
662.4284	94.9542
663.3926	94.9514
664.3569	94.9393
665.3211	94.9209
666.2853	94.9052
667.2496	94.9017
668.2138	94.9156
669.1780	94.9466
670.1423	94.9905
671.1065	95.0426
672.0707	95.0986
673.0350	95.1546
673.9992	95.2063
674.9634	95.2498
675.9277	95.283
676.8919	95.3076
677.8561	95.3316
678.8204	95.3706
679.7846	95.4467
680.7488	95.5748
681.7131	95.7437
682.6773	95.9229
683.6415	96.0852
684.6058	96.2156
685.5700	96.3096
686.5342	96.3707
687.4985	96.4093
688.4627	96.4402
689.4269	96.4781
690.3912	96.5334
691.3554	96.6091
692.3196	96.7019
693.2839	96.8035
694.2481	96.9051
695.2123	97.0004
696.1766	97.0878
697.1408	97.17
698.1050	97.2516
699.0693	97.3353
700.0335	97.4189
700.9977	97.4953
701.9620	97.5541
702.9262	97.5867
703.8904	97.59
704.8547	97.5685
705.8189	97.5327
706.7831	97.4963
707.7474	97.4707
708.7116	97.4613
709.6758	97.4665
710.6401	97.4802
711.6043	97.4948
712.5685	97.5044
713.5328	97.5055
714.4970	97.4977
715.4612	97.4826
716.4255	97.4631
717.3897	97.442
718.3539	97.421
719.3182	97.3995
720.2824	97.3746
721.2466	97.3416
722.2109	97.2967
723.1751	97.2381
724.1393	97.1688
725.1036	97.0958
726.0678	97.0281
727.0320	96.9741
727.9963	96.9375
728.9605	96.9164
729.9247	96.9039
730.8890	96.8911
731.8532	96.8708
732.8174	96.8413
733.7817	96.8061
734.7459	96.7705
735.7101	96.7376
736.6744	96.7062
737.6386	96.6718
738.6028	96.6295
739.5671	96.5777
740.5313	96.5192
741.4955	96.4608
742.4598	96.4103
743.4240	96.3732
744.3882	96.3511
745.3525	96.3409
746.3167	96.3369
747.2809	96.3337
748.2452	96.3284
749.2094	96.3218
750.1736	96.3181
751.1379	96.3225
752.1021	96.3388
753.0663	96.3678
754.0306	96.4067
754.9948	96.4503
755.9590	96.4927
756.9233	96.5295
757.8875	96.5589
758.8517	96.5826
759.8160	96.6049
760.7802	96.6315
761.7444	96.6666
762.7087	96.7115
763.6729	96.763
764.6371	96.8148
765.6014	96.8597
766.5656	96.893
767.5298	96.9145
768.4941	96.9285
769.4583	96.9424
770.4225	96.9629
771.3868	96.9934
772.3510	97.0329
773.3152	97.0768
774.2795	97.1196
775.2437	97.157
776.2079	97.1881
777.1722	97.215
778.1364	97.2417
779.1006	97.2713
780.0649	97.3053
781.0291	97.3426
781.9933	97.3805
782.9576	97.4167
783.9218	97.4501
784.8860	97.4813
785.8503	97.5123
786.8145	97.5455
787.7787	97.5828
788.7430	97.6248
789.7072	97.6704
790.6714	97.7173
791.6357	97.762
792.5999	97.8016
793.5641	97.8345
794.5284	97.8615
795.4926	97.8859
796.4568	97.9125
797.4211	97.945
798.3853	97.9849
799.3495	98.0295
800.3138	98.073
801.2780	98.1088
802.2422	98.1322
803.2065	98.1432
804.1707	98.1465
805.1349	98.1506
806.0992	98.1639
807.0634	98.1915
808.0276	98.233
808.9919	98.2825
809.9561	98.3316
810.9203	98.3723
811.8846	98.4
812.8488	98.4148
813.8130	98.4202
814.7773	98.4216
815.7415	98.4241
816.7057	98.4311
817.6700	98.4442
818.6342	98.4633
819.5984	98.4875
820.5627	98.5151
821.5269	98.5445
822.4911	98.5748
823.4554	98.6062
824.4196	98.64
825.3839	98.678
826.3481	98.7219
827.3123	98.7716
828.2766	98.8251
829.2408	98.8783
830.2050	98.9259
831.1693	98.9634
832.1335	98.9891
833.0977	99.005
834.0620	99.0165
835.0262	99.0307
835.9904	99.0534
836.9547	99.0872
837.9189	99.1311
838.8831	99.1811
839.8474	99.2327
840.8116	99.2823
841.7758	99.3281
842.7401	99.3699
843.7043	99.4078
844.6685	99.4413
845.6328	99.4697
846.5970	99.4922
847.5612	99.5082
848.5255	99.5186
849.4897	99.5256
850.4539	99.5322
851.4182	99.5417
852.3824	99.5565
853.3466	99.5778
854.3109	99.6055
855.2751	99.6386
856.2393	99.6757
857.2036	99.7152
858.1678	99.7558
859.1320	99.7958
860.0963	99.8334
861.0605	99.867
862.0247	99.8958
862.9890	99.9206
863.9532	99.9436
864.9174	99.9676
865.8817	99.9947
866.8459	100.025
867.8101	100.059
868.7744	100.094
869.7386	100.129
870.7028	100.164
871.6671	100.199
872.6313	100.235
873.5955	100.274
874.5598	100.313
875.5240	100.35
876.4882	100.384
877.4525	100.415
878.4167	100.443
879.3809	100.473
880.3452	100.505
881.3094	100.542
882.2736	100.581
883.2379	100.621
884.2021	100.659
885.1663	100.697
886.1306	100.735
887.0948	100.777
888.0590	100.823
889.0233	100.873
889.9875	100.924
890.9517	100.973
891.9160	101.021
892.8802	101.068
893.8444	101.118
894.8087	101.171
895.7729	101.228
896.7371	101.286
897.7014	101.343
898.6656	101.397
899.6298	101.447
900.5941	101.495
901.5583	101.543
902.5225	101.591
903.4868	101.64
904.4510	101.69
905.4152	101.74
906.3795	101.791
907.3437	101.846
908.3079	101.904
909.2722	101.969
910.2364	102.038
911.2006	102.112
912.1649	102.186
913.1291	102.26
914.0933	102.331
915.0576	102.398
916.0218	102.462
916.9860	102.52
917.9503	102.574
918.9145	102.624
919.8787	102.672
920.8430	102.723
921.8072	102.78
922.7714	102.844
923.7357	102.916
924.6999	102.992
925.6641	103.067
926.6284	103.137
927.5926	103.201
928.5568	103.26
929.5211	103.316
930.4853	103.372
931.4495	103.43
932.4138	103.489
933.3780	103.548
934.3422	103.603
935.3065	103.655
936.2707	103.701
937.2349	103.742
938.1992	103.781
939.1634	103.817
940.1276	103.853
941.0919	103.888
942.0561	103.923
943.0203	103.959
943.9846	103.996
944.9488	104.035
945.9130	104.074
946.8773	104.111
947.8415	104.143
948.8057	104.17
949.7700	104.192
950.7342	104.207
951.6984	104.219
952.6627	104.226
953.6269	104.229
954.5911	104.229
955.5554	104.23
956.5196	104.233
957.4838	104.242
958.4481	104.257
959.4123	104.276
960.3765	104.299
961.3408	104.323
962.3050	104.348
963.2692	104.375
964.2335	104.404
965.1977	104.435
966.1619	104.466
967.1262	104.493
968.0904	104.514
969.0546	104.529
970.0189	104.54
970.9831	104.55
971.9473	104.564
972.9116	104.584
973.8758	104.611
974.8400	104.642
975.8043	104.677
976.7685	104.713
977.7327	104.749
978.6970	104.783
979.6612	104.814
980.6254	104.839
981.5897	104.86
982.5539	104.877
983.5181	104.895
984.4824	104.915
985.4466	104.939
986.4108	104.966
987.3751	104.996
988.3393	105.028
989.3035	105.06
990.2678	105.092
991.2320	105.124
992.1962	105.157
993.1605	105.19
994.1247	105.223
995.0889	105.255
996.0532	105.286
997.0174	105.318
997.9816	105.35
998.9459	105.386
999.9101	105.426
1000.8743	105.473
1001.8386	105.526
1002.8028	105.582
1003.7670	105.639
1004.7313	105.693
1005.6955	105.743
1006.6597	105.787
1007.6240	105.825
1008.5882	105.86
1009.5524	105.891
1010.5167	105.922
1011.4809	105.951
1012.4451	105.98
1013.4094	106.01
1014.3736	106.042
1015.3378	106.075
1016.3021	106.109
1017.2663	106.143
1018.2305	106.175
1019.1948	106.204
1020.1590	106.231
1021.1232	106.256
1022.0875	106.281
1023.0517	106.305
1024.0160	106.327
1024.9802	106.344
1025.9445	106.356
1026.9087	106.363
1027.8729	106.365
1028.8372	106.365
1029.8014	106.364
1030.7656	106.361
1031.7299	106.356
1032.6941	106.348
1033.6583	106.337
1034.6226	106.324
1035.5868	106.309
1036.5510	106.294
1037.5153	106.282
1038.4795	106.273
1039.4437	106.268
1040.4080	106.266
1041.3722	106.266
1042.3364	106.264
1043.3007	106.259
1044.2649	106.249
1045.2291	106.233
1046.1934	106.211
1047.1576	106.185
1048.1218	106.158
1049.0861	106.132
1050.0503	106.108
1051.0145	106.089
1051.9788	106.073
1052.9430	106.06
1053.9072	106.049
1054.8715	106.041
1055.8357	106.036
1056.7999	106.034
1057.7642	106.035
